lon,lat,h,pd
-13.2174997727851,49.4525718476899,55.23719,2.460711
-13.2207123811083,49.4743084541831,55.12691,2.460791
-13.223486515478,49.492977860027,54.27819,2.46086
-13.2261370885693,49.5108542579104,54.08054,2.460926
-13.2288542873196,49.5291760839702,57.38599,2.460932
-13.2315229459288,49.5471114372706,51.95535,2.461064
-13.2342087674122,49.5652175408284,54.65272,2.461133
-13.2368985061341,49.5833091362068,54.12162,2.461203
-13.2396421046533,49.6017638084384,55.62571,2.461275
-13.2425297566658,49.6211765410322,52.84344,2.461351
-13.2451952516045,49.6390949570386,54.28811,2.461422
-13.2490071184745,49.6647381290814,53.24402,2.461524
-13.2517238497212,49.6829900958785,56.48325,2.461596
-13.2544046786732,49.7009453006844,53.37046,2.461667
-13.2571252006175,49.7192069237533,53.80123,2.46174
-13.2598351947276,49.7373716944317,53.94022,2.461812
-13.2624999652595,49.7552631571042,53.78919,2.461883
-13.2652064804621,49.7733730733064,52.76288,2.461954
-13.2700861642406,49.8060799367876,55.40791,2.462083
-13.2727771711566,49.8240876458604,54.41622,2.462153
-13.2764382623981,49.8485454028671,54.69277,2.462247
-13.2791047976221,49.8664157749637,53.80233,2.462316
-13.2817981645328,49.8843872447918,51.71022,2.462384
-13.2844814668743,49.9023056423971,53.29786,2.462451
-13.2872127197276,49.9205655631266,52.73123,2.462519
-13.2899243761121,49.9386792423805,53.44538,2.462585
-13.2927178577557,49.9573138463708,52.41832,2.462652
-13.2966658230822,49.9836752228774,55.34455,2.462745
-13.2994024679227,50.0019086008508,56.54576,2.462808
-13.3021527581279,50.0202437863801,54.52353,2.462871
-13.309121794393,50.066670441235,57.76727,2.462843
-13.3118147139775,50.0846063252562,54.76813,2.463087
-13.3187359370045,50.1306512766599,56.61261,2.463238
-13.322767495201,50.1574346886702,54.87078,2.463324
-13.3271072838054,50.1862846367005,54.71515,2.463415
-13.3312535833665,50.2138523269839,54.47308,2.4635
-13.3363625455129,50.2477493526909,57.0649,2.463603
-13.3391737778579,50.2663814772876,56.41725,2.463659
-13.3426768237571,50.289595973614,55.35342,2.463727
-13.3470732840078,50.3187259121055,55.24392,2.463812
-13.349829510463,50.3370041277796,54.13356,2.463864
-13.3528673794437,50.3571068517427,54.24999,2.46392
-13.3555707210898,50.3750119564231,54.27867,2.46397
-13.3582791640104,50.3929280921617,55.44545,2.464019
-13.3609988449913,50.4108884356495,53.45537,2.464067
-13.3637107858819,50.4288383262174,55.40477,2.464115
-13.3664133850436,50.4466557356575,55.78366,2.464162
-13.3695129590941,50.4671596158037,54.88837,2.464215
-13.3723176974422,50.4856416962102,56.13264,2.464263
-13.3750921868509,50.5039319669906,55.53209,2.464309
-13.3799550880266,50.5359821724109,57.00135,2.464388
-13.3828605224176,50.5551812470637,55.07832,2.464434
-13.3856129524815,50.5732738531517,54.22105,2.464476
-13.3888024676755,50.5942558933983,54.80722,2.464525
-13.3938166275431,50.6272358014015,56.49559,2.464598
-13.3965750192531,50.6453702120283,54.25304,2.464638
-13.4069732950933,50.7136020615955,57.07516,2.464785
-13.4101459590292,50.7344642312779,55.94256,2.464829
-13.4140917236127,50.7602502309526,56.06409,2.464884
-13.4168837361282,50.7784971672465,54.71122,2.464922
-13.4204938084346,50.8021309176772,54.08815,2.464972
-13.4232726117452,50.8203098211818,56.4114,2.46501
-13.426044831733,50.838412215691,54.95937,2.465048
-13.4287919981679,50.8563101031427,55.73639,2.465086
-13.4319766635974,50.8770866208394,56.57895,2.46513
-13.4347236184162,50.8950211309471,58.36928,2.465168
-13.4374796215271,50.9129577358505,55.38427,2.465207
-13.4402250067232,50.930846688309,57.53899,2.465246
-13.4429825474438,50.9487939024637,56.63588,2.465285
-13.4457654265822,50.9668806860861,56.75512,2.465325
-13.4485324801373,50.9848883975216,57.28463,2.465365
-13.4531293212799,51.0147456250333,56.95287,2.465432
-13.4558774134697,51.0326344133211,55.27815,2.465473
-13.459540453612,51.0563743093908,56.84505,2.465528
-13.4818653707502,51.200927560331,58.12491,2.465869
-13.48467454636,51.2190522556099,56.26519,2.465911
-13.4874493426651,51.2369811633112,57.80481,2.465952
-13.4902165877756,51.2548972411792,57.23772,2.465993
-13.4930569845195,51.2731747326594,54.0238,2.466035
-13.496054138341,51.2925238764241,59.56164,2.466078
-13.4996087402842,51.3154555699335,57.51186,2.466129
-13.5024240706661,51.3335825753481,59.38799,2.466168
-13.5076754747858,51.3674441944112,57.74959,2.466239
-13.5106272366323,51.3864557347888,60.32109,2.466174
-13.5166883701001,51.4254531566394,58.52048,2.466354
-13.5195158958281,51.4436186419312,55.8228,2.466388
-13.522293361626,51.4615186104561,56.64597,2.46642
-13.5250829339182,51.4794369575317,56.28375,2.466452
-13.5278772612645,51.4973885881734,56.94311,2.466482
-13.5320340121711,51.5240723740947,58.16651,2.466526
-13.5348270999848,51.5419824048374,58.31441,2.466554
-13.537612559685,51.5599124380255,55.275,2.466581
-13.5404061106702,51.5778162867414,57.28332,2.466608
-13.5435241831486,51.5977945219408,61.17599,2.466359
-13.5482400541266,51.6280211747718,55.47277,2.466679
-13.5510417610639,51.6459348467781,57.68886,2.466703
-13.5544568605448,51.6677834348926,59.89677,2.466731
-13.561541596085,51.7131373200879,57.89941,2.466787
-13.5643477119296,51.731051531546,57.97788,2.466809
-13.567176979731,51.7491404079219,57.81565,2.466829
-13.5699884053324,51.7670713871024,57.60502,2.466849
-13.5742886712668,51.794523765368,57.35213,2.466879
-13.5770916845844,51.8124082873066,59.06071,2.466898
-13.579905983272,51.8303289395234,60.37642,2.466917
-13.5827108801912,51.8482493535244,56.3152,2.466935
-13.5885110736596,51.8851835477407,58.57034,2.46697
-13.5921945083483,51.9086339157987,57.84591,2.466992
-13.5950160392713,51.9265550433211,56.99298,2.467008
-13.5978280672735,51.9444687758514,59.29561,2.467024
-13.6006553226974,51.9623967402492,58.06575,2.46704
-13.6034731014827,51.980300363186,59.69931,2.467055
-13.6062963681279,51.9982498443602,58.67924,2.467069
-13.6091121229827,52.0161499282046,57.58206,2.467084
-13.6119315062863,52.0340482863798,55.95565,2.467098
-13.6147591690538,52.0519900192235,56.53165,2.467112
-13.6175789640306,52.0698953339273,57.96216,2.467126
-13.6204087878644,52.0878248237132,57.97239,2.467139
-13.6232377116005,52.105754778613,60.51575,2.467152
-13.6262145812145,52.1246192652075,58.38164,2.467165
-13.6290569769245,52.142630747065,58.86269,2.467176
-13.6328597726334,52.1666621097043,59.72953,2.467192
-13.6356851828782,52.1845617016376,57.59434,2.467202
-13.638515653753,52.2024985128426,58.40981,2.467212
-13.6413583692985,52.2204224449695,57.04388,2.467222
-13.6441941324881,52.2383554781583,60.31345,2.467231
-13.6470289984041,52.2562516415209,58.73389,2.467239
-13.6498695227417,52.2741676857932,60.82213,2.467241
-13.6527074967603,52.2920895273561,58.56473,2.467253
-13.6555402830966,52.3099650877416,61.37765,2.467083
-13.6583824257367,52.3278894596207,58.88351,2.467265
-13.6612325837663,52.3458368705785,57.6307,2.467269
-13.6640803391373,52.3637633301919,57.52847,2.467273
-13.6669259683462,52.3816639330544,57.85043,2.467277
-13.6697737791749,52.3995950833111,57.57931,2.467279
-13.6726248338845,52.417495119477,55.1208,2.467281
-13.6754772926825,52.4354214388904,57.64522,2.467282
-13.6783333027426,52.4533475516693,60.37107,2.467282
-13.6811888010958,52.4712683222328,59.29919,2.467281
-13.6840395765514,52.4891862254159,61.05362,2.467234
-13.6869016020914,52.5070875791433,59.52601,2.467278
-13.689753286127,52.5249888338976,57.36065,2.467275
-13.6926226171263,52.5429451710324,59.54675,2.467271
-13.6954803373037,52.56084096896,58.47244,2.467267
-13.6983433588435,52.5787510691517,59.45573,2.467263
-13.7011997678202,52.5966614595783,56.81325,2.467257
-13.7040690028832,52.6145677845573,58.26259,2.467252
-13.7069385616437,52.6324962094344,60.81274,2.467245
-13.7098008109424,52.6504052899995,57.97853,2.467238
-13.7126795321479,52.6683392872814,58.64662,2.467231
-13.7155489582785,52.6862497415989,58.76504,2.467223
-13.7184272065356,52.7041844324376,59.13813,2.467215
-13.7212969213089,52.7220625829038,57.41005,2.467206
-13.7241763822507,52.7399955080637,58.07886,2.467196
-13.727058380454,52.7579273681102,56.92616,2.467186
-13.7299344515075,52.7758053194133,59.75873,2.467175
-13.732817360316,52.7937571824558,57.97855,2.467164
-13.7357003603516,52.8116435912274,60.03149,2.467152
-13.7385859475153,52.829573582691,57.876,2.467139
-13.7414658957486,52.8474552612395,59.62231,2.467126
-13.7443582688384,52.8653970286259,59.79313,2.467113
-13.7472485636293,52.8833202686861,59.50037,2.467098
-13.7501415248236,52.901257858662,59.92042,2.467083
-13.7530264313937,52.9191359867982,58.01403,2.467067
-13.755921084836,52.9370380988943,58.30717,2.467051
-13.7588168039912,52.9549670396176,57.81618,2.467034
-13.7617129766486,52.9728854895221,60.33585,2.467016
-13.7646125202962,52.9907865942598,61.44928,2.466998
-13.7675444226558,53.0089255340236,61.27273,2.466978
-13.7704437907051,53.0267979955929,61.80997,2.46686
-13.77334321064,53.0447129279928,58.76675,2.466938
-13.7763244825372,53.0631557322734,60.22901,2.466915
-13.7792321236016,53.0810850671602,59.87829,2.466893
-13.7823954218189,53.1005993352102,61.32969,2.466868
-13.7853083105954,53.1185318218414,59.36795,2.466845
-13.7882169767157,53.1364309613395,60.38704,2.46682
-13.7911247211695,53.1543565483812,59.85542,2.466795
-13.7940336191877,53.1722764595085,61.24145,2.466769
-13.7969447865787,53.1901726403291,59.87555,2.466743
-13.7998608667381,53.2080934429556,58.55143,2.466715
-13.802771652137,53.2259840208321,59.80109,2.466687
-13.8056942288893,53.2439094946075,58.16182,2.466658
-13.8086391361645,53.2619919447087,59.43057,2.466628
-13.8115581649136,53.2799159636375,57.54284,2.466597
-13.8144830835491,53.2978521425658,60.35172,2.466566
-13.8174617016137,53.3161027112312,58.77753,2.466533
-13.8204200472298,53.3342095605717,60.22826,2.4665
-13.823491377666,53.3529904352098,58.95415,2.466465
-13.8264682758571,53.3712403439676,60.55002,2.46643
-13.8294073544805,53.3891873663385,58.54756,2.466395
-13.8323290569583,53.4070536345124,60.26433,2.466359
-13.8352717573311,53.4250105058718,57.62759,2.466323
-13.838206178201,53.4429189053808,59.05282,2.466286
-13.8411363509553,53.4608099390815,57.6262,2.466248
-13.8440847848818,53.4787504928572,58.70935,2.46621
-13.8470171309736,53.496642820816,57.55375,2.466171
-13.8499568576918,53.5145584499102,57.43887,2.466131
-13.8529048236326,53.5324513163935,59.13379,2.46609
-13.8558490671916,53.5503868445581,57.65014,2.466048
-13.8587893545029,53.568295203319,58.86774,2.466005
-13.8617450851994,53.5862231788099,56.80159,2.465961
-13.8646937133377,53.6041321341005,59.66819,2.465916
-13.8676458996061,53.6220248862001,59.6576,2.465871
-13.8705960989736,53.6399579885122,58.53946,2.465824
-13.873540207752,53.6577967001908,60.60909,2.465667
-13.8765967408276,53.6762999237455,59.26108,2.465728
-13.880708878264,53.7012074990293,56.20933,2.465661
-13.8837027178851,53.7192884967879,58.53081,2.465611
-13.8866610832597,53.7371700857966,58.31977,2.465562
-13.8896285314665,53.7551231355128,60.41447,2.465297
-13.8926215701046,53.773207011445,58.13407,2.465462
-13.8956827880243,53.791669968483,56.24524,2.46541
-13.8986456305902,53.8095542090554,57.40944,2.46536
-13.9016171560078,53.8274663206704,57.70244,2.46531
-13.9045980147891,53.8453954072585,57.73895,2.46526
-13.9075691643206,53.8632925675873,57.63671,2.465209
-13.9105341711968,53.881182191405,57.67221,2.465159
-13.9135159633271,53.8990809761239,56.65959,2.465109
-13.9164918496836,53.9169890645527,56.29425,2.465059
-13.9195071916698,53.935107689466,57.03042,2.465009
-13.9224867887951,53.9530104027626,57.50714,2.46496
-13.9254981889906,53.9710898279085,57.4503,2.46491
-13.928482730628,53.9890306150377,55.85066,2.464861
-13.9315528951417,54.0074470651242,54.00726,2.464812
-13.9469196425044,54.0994980404797,56.30532,2.464562
-13.9500051761689,54.117946423835,54.78802,2.464512
-13.953027748354,54.136032954708,54.97348,2.464462
-13.9560224034671,54.1539365669692,52.92233,2.464413
-13.9590195421101,54.1718241670703,53.63208,2.464364
-13.9620215227748,54.1897464065425,53.95257,2.464315
-13.965021866864,54.2076639027463,55.10841,2.464265
-13.9680547810898,54.2257493373965,55.7323,2.464216
-13.9710590232993,54.2436557333094,55.35575,2.464166
-13.974063532689,54.2615698774886,54.57973,2.464116
-13.9770736493372,54.2794670945167,55.40765,2.464067
-13.9800649929467,54.2973255023894,56.41256,2.464017
-13.9830820307886,54.3152883150101,54.05761,2.463967
-13.9860883274589,54.3331855016859,53.99301,2.463917
-13.9891016848387,54.3510984415958,55.53971,2.463867
-13.9922422159075,54.3697298399173,52.48859,2.463814
-13.9952529668786,54.3876405026253,55.1481,2.463764
-13.9982662517146,54.4055435264356,52.15461,2.463714
-14.001312269026,54.4235655130095,54.18662,2.463664
-14.0043344105632,54.4415352353057,54.17501,2.463613
-14.0073633675009,54.4594645303853,56.76427,2.463562
-14.0103793506843,54.4773536202985,55.13237,2.463512
-14.0142991721313,54.50058072274,52.40746,2.463447
-14.0173360202772,54.5185092453499,55.30334,2.463396
-14.0204760140236,54.537116294339,54.69123,2.463344
-14.023500801389,54.555013131702,54.57344,2.463294
-14.0273274670545,54.5776100843078,55.26321,2.463231
-14.0331261258139,54.6118320883814,54.64801,2.463135
-14.0475273561516,54.696698771367,53.96962,2.462897
-14.0563531391325,54.7486437914035,52.80171,2.462749
-14.0604759189268,54.7728426237148,54.91068,2.46268
-14.063507626271,54.7907024779704,54.31245,2.462628
-14.0665620858984,54.8086092837026,53.49435,2.462576
-14.0698857273646,54.8281397618243,55.1142,2.462518
-14.0729403563101,54.8460540110241,55.50099,2.462466
-14.0759910325742,54.8639379976043,53.22676,2.462412
-14.0790506973314,54.8818603687909,56.87021,2.462358
-14.0821033581524,54.899745598154,55.42709,2.462304
-14.0851633873773,54.9176288908947,54.8596,2.462249
-14.0882248978298,54.9355561533617,56.47469,2.462194
-14.0912874516131,54.9534581240329,56.57684,2.462138
-14.0943536741463,54.9713633420976,52.13072,2.462082
-14.0974122615731,54.9892611397178,54.5876,2.462025
-14.1004776972471,55.0071268046669,57.75806,2.461814
-14.1035453625399,55.0250504578215,54.73891,2.46191
-14.1066271362687,55.0430319119991,56.30842,2.461852
-14.110056510537,55.0630065511599,57.00161,2.461786
-14.1131912911254,55.081254026993,58.04852,2.461533
-14.1162677628419,55.0991990723854,56.2508,2.461666
-14.1193445210879,55.1170893242536,54.59265,2.461606
-14.1224307180491,55.1350384892136,56.00734,2.461545
-14.1255399299806,55.1531196276123,55.4205,2.461484
-14.1332725882903,55.1979871778854,56.31724,2.461331
-14.1436870397619,55.2583486732465,55.6282,2.461124
-14.1468158408278,55.2764485931705,55.0285,2.461061
-14.1499054833564,55.2943314134703,56.21616,2.461
-14.1731169476855,55.4281504292712,55.60242,2.46054
-14.179456067562,55.4645969797308,54.46661,2.460415
-14.1846103589321,55.4941523681761,58.1724,2.460261
-14.1877893866131,55.5124163724508,55.02814,2.460253
-14.190941415297,55.5304596978822,56.5511,2.460191
-14.2005903916676,55.5856550154058,54.40552,2.460005
-14.2067825138356,55.6210699760647,56.98097,2.459885
-14.2099165200491,55.6389617414224,54.81036,2.459824
-14.2138318555131,55.6612832563982,56.54863,2.459748
-14.2207514618972,55.7007227511817,59.64136,2.459148
-14.2239561448585,55.7189572624909,55.98241,2.459551
-14.2271385466824,55.7370485222749,54.77365,2.459488
-14.2302863220875,55.7549257391193,55.46683,2.459426
-14.2344767066136,55.7787437776838,56.14795,2.459343
-14.2376329387964,55.7966448322754,54.9623,2.45928
-14.2407894548819,55.814544057279,55.181,2.459217
-14.243948183098,55.8324509171946,56.12403,2.459153
-14.2518365346787,55.8771744272242,56.00947,2.458992
-14.2553519560019,55.8970357962572,54.29195,2.45892
-14.2598498030503,55.9224819637588,57.64241,2.458826
-14.2631145328209,55.9409184321625,53.48956,2.458758
-14.2662793788561,55.9588149166953,56.04753,2.458691
-14.2694565705269,55.9767318930168,56.76585,2.458623
-14.2726684452291,55.9948191139584,56.11209,2.458555
-14.275871934126,56.0128790053093,56.23597,2.458486
-14.2790898075508,56.0310120498556,55.37223,2.458417
-14.2823322163776,56.0492400935177,55.42292,2.458347
-14.2855021386048,56.0670904651475,55.70123,2.458279
-14.2888159622369,56.0857253692731,55.9544,2.458208
-14.292989631426,56.1091836145171,56.00465,2.458119
-14.2961726139372,56.1270862023869,55.88671,2.45805
-14.2993670923687,56.1449825174626,54.88534,2.457982
-14.3025507592352,56.1628788861373,58.2457,2.457913
-14.3076276856092,56.1913329522408,58.56523,2.457774
-14.3133217027632,56.2232106413328,53.56017,2.457679
-14.316504228346,56.2410171392881,56.97151,2.457609
-14.3197144398049,56.2589871036463,55.89392,2.457538
-14.3231803718864,56.2783381645835,55.83344,2.457461
-14.3263676286597,56.296192116646,58.82381,2.45735
-14.3297077384047,56.3148026506963,55.34144,2.457315
-14.3342313870302,56.3400738845149,58.74033,2.457212
-14.3378997548105,56.3605311993629,56.19305,2.457128
-14.3438647677285,56.3937445032222,55.40183,2.456989
-14.3503578616273,56.4298708328002,55.75736,2.456834
-14.3536436420197,56.4481524133388,56.82528,2.456755
-14.3581226451671,56.4730434153111,56.49417,2.456645
-14.3621195086439,56.4952535106389,54.46132,2.456545
-14.3661792257552,56.5177866854883,59.32599,2.456442
-14.3694334889362,56.5358123189919,58.27471,2.456359
-14.3726730051859,56.5537678392539,58.32502,2.456274
-14.3784005260386,56.5854615815298,56.27376,2.456122
-14.3816935567954,56.6036852310548,55.99688,2.456033
-14.3891895094641,56.645151425324,56.93019,2.455828
-14.3924704394611,56.6632842941536,57.83639,2.455737
-14.3957109605581,56.6811662338946,57.55316,2.455647
-14.3989905214958,56.6992509440333,55.36729,2.455554
-14.4022695653564,56.7173366570382,55.36036,2.455462
-14.4122301407595,56.772200095405,56.68753,2.455179
-14.4154942372749,56.7901612711509,57.19728,2.455086
-14.4187857704899,56.8082572779445,57.72192,2.454992
-14.4233311494596,56.8332614511336,56.55854,2.454862
-14.4463618030518,56.959611342461,58.30481,2.454208
-14.4497029753001,56.9778808741289,61.34803,2.453819
-14.4530084419652,56.9959471086153,57.32797,2.454023
-14.456277003094,57.0137921359708,60.59083,2.45388
-14.4595929760077,57.0319041801326,58.62448,2.453842
-14.4628659428617,57.0497800071924,57.81461,2.453753
-14.4661514781485,57.0676975545873,56.73086,2.453663
-14.4694856194808,57.0858782474264,56.9307,2.453573
-14.4771212385724,57.1274752653208,60.01104,2.453366
-14.4804083977064,57.1453710840189,59.34879,2.453277
-14.4836967058665,57.1632397612677,55.7916,2.453187
-14.4869870591373,57.1810835568055,57.84092,2.453098
-14.4902879656286,57.1990004463817,56.76545,2.453008
-14.502967345411,57.267754571898,47.96085,2.45266
-14.5063715929819,57.2861788036911,59.71539,2.452566
-14.5097337899866,57.3043751080653,60.89923,2.452392
-14.513091920152,57.3225116010124,59.4449,2.452378
-14.5168364658414,57.3427539940425,58.39278,2.452272
-14.5201840714473,57.3607776721546,55.9635,2.452177
-14.5237286697993,57.3799179288743,56.11814,2.452075
-14.5271242410064,57.398204412013,58.88643,2.451977
-14.5304321873227,57.4160331735302,57.69395,2.451881
-14.5338384120299,57.4343731967936,57.73911,2.451781
-14.5371551038013,57.4522238497349,59.00235,2.451683
-14.5405155816666,57.4702875976129,57.30678,2.451583
-14.5438770806108,57.4883458064893,58.57639,2.451482
-14.5472130766296,57.5062610457048,58.02571,2.451381
-14.5505786441441,57.5243182274271,59.44656,2.451278
-14.5539837590903,57.5425488241334,59.18692,2.451174
-14.5573889813767,57.560809791846,60.31715,2.45107
-14.5608596747082,57.5794134573023,57.56028,2.450963
-14.5642092005402,57.5973168926466,58.56873,2.450859
-14.5675509193318,57.6152059879663,57.95433,2.450755
-14.5708867919627,57.6330413384996,59.20292,2.450651
-14.5743571150107,57.6515910806701,57.23027,2.450542
-14.5778975866872,57.6704709636722,57.32882,2.450432
-14.5832397571122,57.698961762952,56.38,2.450264
-14.5896082615247,57.7329067804015,55.11354,2.450062
-14.5985882057429,57.7806620780284,59.08764,2.449777
-14.6032263329159,57.8053130948349,56.95924,2.44963
-14.6067034133428,57.8237872475254,60.1164,2.449518
-14.6102091879292,57.8423858120096,57.63273,2.449406
-14.6136640504234,57.8606985756431,59.45425,2.449295
-14.6363882545283,57.9808612492838,58.04786,2.448557
-14.6398106155172,57.9989293878711,57.86964,2.448445
-14.6432103315771,58.0168507614389,59.40379,2.448332
-14.646601907317,58.0347111973956,60.84095,2.447935
-14.6500967759812,58.053082093559,55.14999,2.448102
-14.6574552492237,58.0917863080153,58.0127,2.447851
-14.6609035946387,58.1098608921273,54.36874,2.447733
-14.6643463122574,58.1279179393259,57.52714,2.447614
-14.6677567614973,58.1458126906085,55.97269,2.447496
-14.6711668507888,58.1636737223266,58.37841,2.447377
-14.674585695812,58.1815751894878,59.09802,2.447257
-14.6780097498577,58.199475737628,57.44593,2.447137
-14.6815068929708,58.2177449585101,55.59899,2.447013
-14.6876308126036,58.2497357887581,55.81865,2.446795
-14.6911265746493,58.2679674555488,56.28129,2.446671
-14.7048862688198,58.3395574208925,58.80544,2.446179
-14.7094974622863,58.3634992271314,56.97856,2.446014
-14.7131484669328,58.3824845152036,56.57983,2.445883
-14.7182158366398,58.4087343763668,54.14325,2.445703
-14.722084552568,58.4287620258901,55.4504,2.445565
-14.7256470926839,58.447227899267,58.80806,2.445439
-14.7292130924124,58.4656731418835,56.21108,2.445313
-14.7327017631104,58.4837001207839,54.12296,2.44519
-14.7362332113001,58.5019573116873,56.71433,2.445067
-14.7399347527823,58.5210559966247,55.03086,2.444939
-14.7434802207157,58.5393295342476,59.16977,2.444678
-14.7470834254839,58.557918976398,56.53823,2.444693
-14.7748657713105,58.700640904661,55.83281,2.443753
-14.7798918003114,58.7263585705162,56.2071,2.443585
-14.7871857585889,58.7636720703783,56.14556,2.443341
-14.7928064910416,58.7923785751985,58.2912,2.443153
-14.8077559871333,58.868570097454,55.63644,2.442652
-14.8113375584831,58.8868032485548,57.11155,2.44253
-14.8148644644779,58.9047320520136,59.09486,2.442259
-14.8183796702507,58.9226027785681,57.96751,2.442291
-14.8220061436395,58.9410039081286,60.50195,2.441591
-14.8255266362507,58.9588845782878,59.87127,2.441654
-14.8290573522694,58.9767737430655,57.86088,2.441924
-14.8326971693133,58.9952212418791,57.72764,2.441797
-14.8362533672336,59.0132329262192,56.46399,2.441672
-14.8398642889597,59.0315119709542,58.0684,2.441545
-14.8443886671554,59.0543652606626,60.84825,2.440709
-14.8481432089411,59.0733495176888,57.43427,2.441254
-14.8518978676625,59.0922867183682,54.18233,2.441122
-14.8558328707936,59.1121385945152,45.09296,2.440982
-14.8594177814911,59.1302273076232,53.9882,2.440855
-14.8629972624184,59.1482499892259,55.7747,2.440728
-14.8666523740036,59.1666422248495,58.8829,2.440573
-14.8704688056884,59.1858459396095,58.26,2.440461
-14.8740620612145,59.2038970139792,55.40383,2.440333
-14.8777303691915,59.2222994964,54.8856,2.440202
-14.8813939383644,59.2406766800158,59.46722,2.43996
-14.8851161120559,59.2593745377571,59.98306,2.439701
-14.8892149600402,59.2798982413432,56.93822,2.439788
-14.9030783075245,59.3492703161771,56.45577,2.439285
-14.9091222211221,59.3794552462137,58.00723,2.439064
-14.9127792350704,59.3976946693335,55.72196,2.43893
-14.9164477640654,59.4159838311924,59.11656,2.438795
-14.9212850764833,59.4401138981784,56.93546,2.438616
-14.924910575261,59.4581538187288,59.83153,2.438482
-14.9285759377789,59.4764028035895,56.16274,2.438346
-14.9322064958273,59.4944624962511,60.21125,2.438114
-14.9333150613049,59.4999931723917,58.03381,2.438169
-14.9369839455642,59.5182166789006,61.04701,2.437688
-14.9406285723907,59.5362871528518,58.76319,2.437896
-14.9442954544203,59.5544923643423,58.064,2.437759
-14.9479634459113,59.5726997638927,58.98825,2.437623
-14.951618830343,59.5908201979799,61.19851,2.437099
-14.9553560174455,59.6093163581382,56.53144,2.437347
-14.9590614686353,59.6276602278294,58.64184,2.437209
-14.9632909713865,59.648585833333,58.86064,2.43705
-14.9669387012973,59.6666443178792,59.50785,2.436913
-14.9706304182867,59.6848663623062,54.40115,2.436774
-14.9759669764302,59.7112123843824,56.20281,2.436572
-14.9796903333468,59.7295757622625,59.11834,2.43643
-14.9834113333345,59.7479327520122,59.67109,2.436287
-14.9870883318229,59.7660431234102,58.57821,2.436146
-14.9908727573143,59.7846666474069,58.06142,2.435999
-14.9946179770496,59.8030438337152,54.765,2.435854
-14.9992329856258,59.8257370378549,57.75779,2.435673
-15.0029388648305,59.8439779824019,58.71074,2.435525
-15.0087566236218,59.8725112785089,55.59883,2.435293
-15.0275000326552,59.9642983907237,55.07136,2.434523
-15.03236132288,59.9880547441885,56.41689,2.434318
-15.0363730911331,60.0075904299997,60.3497,2.433967
-15.0425728361604,60.0378113167174,54.71196,2.433878
-15.0521262525575,60.0842776529003,58.09912,2.433454
-15.0688435260819,60.1653974806753,58.78638,2.432691
-15.072651569888,60.1838449982671,58.59541,2.432514
-15.0767290550237,60.2035534582441,57.28682,2.432325
-15.0806078848791,60.2222795443271,54.08685,2.432145
-15.0856309647215,60.2465366076429,56.89119,2.431911
-15.0896654034804,60.2660208467017,56.69004,2.431723
-15.0934652445802,60.2843183972008,59.64706,2.431547
-15.0972840040858,60.3027096798465,60.41012,2.431162
-15.1015281898325,60.3231087832391,56.37091,2.431173
-15.1053214089995,60.3413460590178,55.16901,2.430997
-15.1091537223732,60.3597735336896,58.45454,2.430821
-15.1129503005511,60.3779851939057,58.5672,2.430647
-15.1167945636438,60.3964014161351,59.22323,2.430472
-15.1206744985657,60.4150014800082,58.527,2.430295
-15.1244880765548,60.4332413988058,56.86195,2.430124
-15.1286046936123,60.4529104869293,56.90941,2.42994
-15.1711960560907,60.6555766641523,56.89693,2.428113
-15.1750475338227,60.6738115204925,57.56485,2.427952
-15.1790242632843,60.6926142558314,61.85631,2.427106
-15.1828168299595,60.710578022152,54.17159,2.427627
-15.1867244858189,60.7290215419331,57.68511,2.427463
-15.1906955457865,60.7477524493682,57.79967,2.427296
-15.1944897565355,60.7656817482587,55.8895,2.427135
-15.1984323442557,60.7842583793648,56.40642,2.426968
-15.2023760928603,60.8028483696141,58.74786,2.426799
-15.206294545921,60.8212942982564,57.29255,2.42663
-15.2100943863411,60.8391954123399,54.52598,2.426466
-15.2139119495953,60.8571275220652,58.63373,2.4263
-15.2178918841687,60.8757996935741,56.89479,2.426125
-15.2219722371339,60.8949213884528,55.30531,2.425944
-15.2258957545416,60.9133298275332,57.26693,2.425769
-15.2349231191979,60.955542479932,59.09935,2.42536
-15.2448540583896,61.0019632016156,51.45093,2.424898
-15.2488773381729,61.0207192538179,57.41129,2.424709
-15.2531885285125,61.0408281218768,57.45741,2.424504
-15.2575480936747,61.0611069644991,58.23167,2.424297
-15.2723187606237,61.1297469137087,55.14317,2.423587
-15.3099789619219,61.3038040182904,57.34629,2.421739
-15.3453067741877,61.4658587864198,56.58516,2.419952
-15.3496063987871,61.4855233297205,54.63515,2.419729
-15.3537129704202,61.5042827224499,56.38672,2.419515
-15.3577387386211,61.5226793493315,56.59233,2.419302
-15.3619441703832,61.5418161089356,57.78476,2.41908
-15.3659776962746,61.5602046704689,59.19589,2.418864
-15.3701029849722,61.5789765243671,62.46281,2.417887
-15.3892602240563,61.665978756,58.5559,2.417584
-15.3932034846877,61.6838476016622,53.89701,2.417362
-15.3973587644238,61.7026496858406,55.90671,2.417127
-15.4014688587345,61.7212467897912,53.51402,2.416894
-15.4056601605175,61.740167159739,58.15694,2.416655
-15.4097639150488,61.7586849478709,59.83513,2.41642
-15.4139645748699,61.7776323869798,59.28329,2.416178
